"order_id","order_date","ship_date","ship_mode","customer_id","customer_name","segment","country","city","state","postal_code","region","product_id","category","sub_category","product_name","sales","quantity","discount","profit"
CA-2015-142692,2015-10-23,2015-10-28,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,3,1,0,1
CA-2015-123456,2015-07-09,2015-07-13,Standard Class,KN-16450,Kean Nguyen,Corporate,United States,Jacksonville,Florida,32216,South,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",48,2,0,-121
CA-2017-151358,2017-08-18,2017-08-22,Standard Class,NF-18595,Nicole Fjeld,Home Office,United States,New York City,New York,10009,East,OFF-ST-10000046,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,323,2,0,61
US-2016-107440,2016-04-16,2016-04-20,Standard Class,BS-11365,Bill Shonely,Corporate,United States,New York City,New York,10011,East,TEC-MA-10001047,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, Magenta",9099,7,0,2365
CA-2014-166989,2014-11-14,2014-11-18,Standard Class,RM-19675,Robert Marley,Home Office,United States,Monroe,Louisiana,71203,South,OFF-PA-10004470,Office Supplies,Paper,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",11,2,0,5
CA-2014-103100,2014-12-20,2014-12-23,First Class,AB-10105,Adrian Barton,Consumer,United States,Phoenix,Arizona,85023,West,OFF-LA-10003720,Office Supplies,Labels,Avery 487,3,1,0,1
CA-2015-105690,2015-11-21,2015-11-26,Second Class,CA-11965,Carol Adams,Corporate,United States,Hoover,Alabama,35244,South,FUR-BO-10003965,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,246,2,0,-76
CA-2017-127516,2017-12-28,2018-01-03,Standard Class,EH-14005,Erica Hernandez,Home Office,United States,Denver,Colorado,80219,West,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,64,1,0,-12
US-2015-117184,2015-05-17,2015-05-21,Standard Class,ON-18715,Odella Nelson,Corporate,United States,Eagan,Minnesota,55122,Central,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,33,5,0,-49
CA-2017-102407,2017-12-09,2017-12-13,Second Class,AT-10435,Alyssa Tate,Home Office,United States,Los Angeles,California,90004,West,OFF-AR-10000122,Office Supplies,Art,Newell 314,11,2,0,2
CA-2017-130967,2017-03-10,2017-03-16,Standard Class,EB-13870,Emily Burns,Consumer,United States,Orem,Utah,84057,West,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),53,3,0,-10
CA-2017-101581,2017-10-22,2017-10-27,Standard Class,DW-13195,David Wiener,Corporate,United States,Houston,Texas,77095,Central,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,177,5,0,-120
CA-2017-169124,2017-07-03,2017-07-10,Standard Class,MB-17305,Maria Bertelson,Consumer,United States,Akron,Ohio,44312,East,FUR-FU-10001215,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",129,3,0,54
CA-2017-117261,2017-09-04,2017-09-10,Standard Class,TH-21235,Tiffany House,Corporate,United States,Dallas,Texas,75081,Central,OFF-ST-10000419,Office Supplies,Storage,"Rogers Jumbo File, Granite",54,4,0,0
CA-2017-129021,2017-08-23,2017-08-26,Second Class,PO-18850,Patrick O'Brill,Consumer,United States,Philadelphia,Pennsylvania,19143,East,TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3,4367,13,0,327
CA-2014-123253,2014-08-22,2014-08-25,Second Class,DE-13255,Deanra Eno,Home Office,United States,Springfield,Ohio,45503,East,OFF-AR-10002804,Office Supplies,Art,Faber Castell Col-Erase Pencils,3,1,0,1
CA-2016-121601,2016-10-04,2016-10-04,Same Day,MO-17500,Mary O'Rourke,Consumer,United States,New York City,New York,10035,East,OFF-EN-10003862,Office Supplies,Envelopes,Laser & Ink Jet Business Envelopes,59,7,0,19
CA-2014-162278,2014-10-26,2014-10-30,Second Class,AH-10585,Angele Hood,Consumer,United States,Chicago,Illinois,60623,Central,FUR-FU-10000448,Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors,63,4,0,3
CA-2016-161095,2016-06-28,2016-06-28,Same Day,CS-12250,Chris Selesnick,Corporate,United States,Bossier City,Louisiana,71111,South,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,7,3,0,2
CA-2014-125829,2014-11-04,2014-11-11,Standard Class,WB-21850,William Brown,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10001079,Technology,Phones,Polycom SoundPoint Pro SE-225 Corded phone,666,7,0,66
CA-2014-123127,2014-09-08,2014-09-12,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-AP-10001962,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,16,2,0,4
CA-2015-115945,2015-06-25,2015-07-01,Standard Class,AB-10165,Alan Barnes,Consumer,United States,Los Angeles,California,90036,West,OFF-AR-10004062,Office Supplies,Art,Staples in misc. colors,20,2,0,5
CA-2015-136735,2015-07-26,2015-08-02,Standard Class,HA-14920,Helen Andreada,Consumer,United States,Pasadena,California,91104,West,OFF-EN-10002230,Office Supplies,Envelopes,Airmail Envelopes,167,2,0,78
US-2017-136189,2017-12-07,2017-12-11,Standard Class,DC-13285,Debra Catini,Consumer,United States,Cottage Grove,Minnesota,55016,Central,FUR-FU-10000175,Furniture,Furnishings,DAX Wood Document Frame.,82,6,0,25
CA-2014-152345,2014-12-29,2015-01-03,Second Class,ST-20530,Shui Tom,Consumer,United States,Parma,Ohio,44134,East,TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s,23,3,0,-5
US-2015-147662,2015-02-14,2015-02-19,Standard Class,KB-16315,Karl Braun,Consumer,United States,Minneapolis,Minnesota,55407,Central,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,14,2,0,-11
CA-2016-153346,2016-01-25,2016-01-27,First Class,TB-21355,Todd Boyes,Corporate,United States,New York City,New York,10009,East,OFF-AR-10000315,Office Supplies,Art,"Dixon Ticonderoga Maple Cedar Pencil, #2",9,3,0,2
CA-2017-118360,2017-04-01,2017-04-07,Standard Class,JC-15775,John Castell,Consumer,United States,San Antonio,Texas,78207,Central,OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",42,9,0,19
CA-2017-149853,2017-10-03,2017-10-09,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-PA-10000556,Office Supplies,Paper,Xerox 208,15,3,0,5
CA-2017-107909,2017-09-01,2017-09-06,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Dallas,Texas,75220,Central,TEC-AC-10001998,Technology,Accessories,Logitech�LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,19,1,0,6
CA-2015-112375,2015-12-21,2015-12-27,Standard Class,RD-19720,Roger Demir,Consumer,United States,Daytona Beach,Florida,32114,South,TEC-AC-10003237,Technology,Accessories,Memorex Micro Travel Drive 4 GB,50,6,0,14
CA-2015-154795,2015-12-20,2015-12-24,Standard Class,GZ-14470,Gary Zandusky,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-EN-10003068,Office Supplies,Envelopes,#6 3/4 Gummed Flap White Envelopes,7,1,0,2
CA-2015-125234,2015-11-27,2015-12-01,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Houston,Texas,77041,Central,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,107,3,0,22
CA-2017-133501,2017-08-27,2017-09-01,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Kenosha,Wisconsin,53142,Central,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,5,1,0,1
US-2014-129609,2014-03-22,2014-03-22,Same Day,VM-21835,Vivian Mathis,Consumer,United States,Newark,Delaware,19711,East,OFF-AR-10003478,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",16,2,0,6
CA-2017-130309,2017-12-17,2017-12-21,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,544,3,0,157
CA-2017-105410,2017-03-19,2017-03-22,First Class,ND-18370,Natalie DeCherney,Consumer,United States,Louisville,Kentucky,40214,South,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",19,6,0,6
CA-2016-120355,2016-09-18,2016-09-25,Standard Class,MM-17260,Magdelene Morse,Consumer,United States,Wilmington,Delaware,19805,East,FUR-CH-10001394,Furniture,Chairs,Global Leather Executive Chair,631,2,0,140
CA-2017-169894,2017-11-24,2017-11-29,Second Class,MV-17485,Mark Van Huff,Consumer,United States,Arlington,Virginia,22204,South,OFF-BI-10004230,Office Supplies,Binders,GBC Recycled Grain Textured Covers,20,2,0,-15
US-2017-100482,2017-04-11,2017-04-15,Standard Class,JL-15130,Jack Lebron,Consumer,United States,Houston,Texas,77036,Central,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,16,2,0,1
CA-2017-107748,2017-12-10,2017-12-12,Second Class,AG-10330,Alex Grayson,Consumer,United States,Stockton,California,95207,West,TEC-PH-10003215,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger,95,4,0,34
CA-2017-153654,2017-11-24,2017-11-26,Second Class,MD-17860,Michael Dominguez,Corporate,United States,Indianapolis,Indiana,46203,Central,OFF-BI-10004465,Office Supplies,Binders,Avery Durable Slant Ring Binders,19,8,0,-12
CA-2015-155600,2015-12-04,2015-12-07,Second Class,RO-19780,Rose O'Brian,Consumer,United States,Memphis,Tennessee,38109,South,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1598,7,0,-1065
CA-2017-162565,2017-12-11,2017-12-11,Same Day,RR-19315,Ralph Ritter,Consumer,United States,San Francisco,California,94110,West,OFF-PA-10001937,Office Supplies,Paper,Xerox 21,10,2,0,3
CA-2016-127642,2016-05-21,2016-05-23,First Class,CP-12340,Christine Phan,Corporate,United States,New York City,New York,10009,East,OFF-PA-10000565,Office Supplies,Paper,Easy-staple paper,111,2,0,54
US-2017-163195,2017-02-17,2017-02-21,Second Class,LL-16840,Lauren Leatherbury,Consumer,United States,Rochester,New York,14609,East,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,29,3,0,8
CA-2017-111332,2017-05-20,2017-05-22,Second Class,NC-18340,Nat Carroll,Consumer,United States,Lansing,Michigan,48911,Central,OFF-AR-10001953,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,131,3,0,35
CA-2017-117044,2017-09-11,2017-09-13,Second Class,HA-14920,Helen Andreada,Consumer,United States,Pasadena,California,91104,West,OFF-FA-10000936,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,10,4,0,3
US-2016-165078,2016-11-05,2016-11-10,Standard Class,MA-17995,Michelle Arnett,Home Office,United States,Watertown,New York,13601,East,OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,104,5,0,50
US-2017-169320,2017-07-23,2017-07-25,Second Class,LH-16900,Lena Hernandez,Consumer,United States,Dover,Delaware,19901,East,OFF-AR-10003602,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",11,2,0,5
CA-2016-158575,2016-11-18,2016-11-24,Standard Class,SB-20290,Sean Braxton,Corporate,United States,Houston,Texas,77036,Central,OFF-AP-10002998,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier,103,6,0,16
CA-2014-166954,2014-04-25,2014-04-30,Standard Class,BT-11305,Beth Thompson,Home Office,United States,Costa Mesa,California,92627,West,FUR-FU-10003708,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",303,5,0,63
CA-2015-140830,2015-11-30,2015-12-02,Second Class,PS-18970,Paul Stevenson,Home Office,United States,Chicago,Illinois,60610,Central,OFF-EN-10000461,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",17,2,0,8
CA-2015-152891,2015-10-25,2015-10-30,Standard Class,TB-21625,Trudy Brown,Consumer,United States,Grand Prairie,Texas,75051,Central,OFF-AR-10004648,Office Supplies,Art,Boston 19500 Mighty Mite Electric Pencil Sharpener,60,3,0,16
US-2015-122784,2015-07-20,2015-07-27,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Houston,Texas,77095,Central,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,2,5,0,-4
CA-2016-156811,2016-10-27,2016-11-02,Standard Class,BP-11095,Bart Pistole,Corporate,United States,Peoria,Illinois,61604,Central,OFF-AP-10001366,Office Supplies,Appliances,Staple holder,43,4,0,11
CA-2017-111556,2017-11-20,2017-11-22,First Class,CD-11920,Carlos Daly,Consumer,United States,Lake Elsinore,California,92530,West,OFF-PA-10003651,Office Supplies,Paper,Xerox 1968,46,7,0,22
CA-2016-108868,2016-09-08,2016-09-12,Standard Class,KB-16585,Ken Black,Corporate,United States,Fremont,Nebraska,68025,Central,OFF-AR-10001953,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,70,2,0,6
CA-2014-142965,2014-07-20,2014-07-20,Same Day,SW-20245,Scot Wooten,Consumer,United States,Stockton,California,95207,West,OFF-ST-10002583,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,25,1,0,-5
CA-2016-148740,2016-11-15,2016-11-19,Standard Class,AH-10690,Anna H�berlin,Corporate,United States,New York City,New York,10024,East,TEC-PH-10002549,Technology,Phones,Polycom SoundPoint IP 450 VoIP phone,361,2,0,27
US-2014-138758,2014-07-07,2014-07-11,Standard Class,JL-15835,John Lee,Consumer,United States,Mission Viejo,California,92691,West,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",172,2,0,-46
CA-2016-131737,2016-03-17,2016-03-17,Same Day,GZ-14470,Gary Zandusky,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-EN-10003055,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",199,5,0,89
CA-2016-114538,2016-12-26,2016-12-27,First Class,RC-19825,Roy Collins,Consumer,United States,Chicago,Illinois,60610,Central,OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters,11,2,0,2
CA-2014-127936,2014-09-02,2014-09-04,First Class,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322,Central,OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters,21,3,0,8
CA-2015-164336,2015-07-05,2015-07-10,Standard Class,MW-18220,Mitch Webber,Consumer,United States,New York City,New York,10035,East,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,34,3,0,2
CA-2016-100041,2016-11-20,2016-11-25,Standard Class,BF-10975,Barbara Fisher,Corporate,United States,Charlotte,North Carolina,28205,South,OFF-PA-10001622,Office Supplies,Paper,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",9,2,0,4
US-2014-154879,2014-05-06,2014-05-11,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Houston,Texas,77041,Central,OFF-LA-10004425,Office Supplies,Labels,Staple-on labels,5,2,0,2
CA-2014-130624,2014-06-21,2014-06-24,First Class,TB-21280,Toby Braunhardt,Consumer,United States,Washington,District of Columbia,20016,East,OFF-PA-10003883,Office Supplies,Paper,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",19,3,0,9
CA-2017-132339,2017-08-19,2017-08-23,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Chicago,Illinois,60623,Central,OFF-BI-10003925,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,387,1,0,182
CA-2014-153983,2014-11-29,2014-12-06,Standard Class,AH-10210,Alan Hwang,Consumer,United States,Brentwood,California,94513,West,TEC-PH-10004586,Technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,575,2,0,71
CA-2017-112900,2017-04-09,2017-04-12,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,OFF-BI-10002867,Office Supplies,Binders,GBC Recycled Regency Composition Covers,478,8,0,219
CA-2014-160157,2014-12-20,2014-12-27,Standard Class,MH-17455,Mark Hamilton,Consumer,United States,Jacksonville,North Carolina,28540,South,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,190,3,0,-21
CA-2014-139633,2014-12-17,2014-12-24,Standard Class,EC-14050,Erin Creighton,Consumer,United States,New York City,New York,10024,East,OFF-BI-10002954,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,5,4,0,-4
CA-2015-163090,2015-11-17,2015-11-21,Second Class,GH-14665,Greg Hansen,Consumer,United States,Round Rock,Texas,78664,Central,OFF-SU-10002537,Office Supplies,Supplies,Acme Box Cutter Scissors,40,5,0,3
CA-2014-117016,2014-03-04,2014-03-09,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Concord,California,94521,West,OFF-AR-10001374,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",15,3,0,2
CA-2017-159464,2017-05-18,2017-05-19,First Class,TB-21355,Todd Boyes,Corporate,United States,New York City,New York,10009,East,OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",17,2,0,4
US-2017-103226,2017-09-22,2017-09-28,Standard Class,DW-13195,David Wiener,Corporate,United States,Houston,Texas,77095,Central,OFF-PA-10002666,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,27,3,0,12
CA-2017-119452,2017-03-21,2017-03-27,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322,Central,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",1805,6,0,523
CA-2017-147725,2017-09-14,2017-09-14,Same Day,LT-17110,Liz Thompson,Consumer,United States,Lancaster,California,93534,West,OFF-AR-10001725,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,70,3,0,18
CA-2016-168893,2016-11-03,2016-11-08,Second Class,AP-10915,Arthur Prichep,Consumer,United States,Palm Coast,Florida,32137,South,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,20,4,0,9
CA-2016-163398,2016-05-03,2016-05-08,Standard Class,CB-12415,Christy Brittain,Consumer,United States,Columbus,Ohio,43229,East,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,2,1,0,-3
CA-2016-162726,2016-12-27,2017-01-02,Standard Class,MT-17815,Meg Tillman,Consumer,United States,Scottsdale,Arizona,85254,West,OFF-PA-10001972,Office Supplies,Paper,Xerox 214,10,2,0,3
US-2016-111290,2016-07-22,2016-07-26,Standard Class,DK-13375,Dennis Kane,Consumer,United States,Marion,Ohio,43302,East,TEC-AC-10004975,Technology,Accessories,Plantronics Audio 995 Wireless Stereo Headset,109,1,0,36
US-2014-147704,2014-11-16,2014-11-21,Standard Class,SR-20740,Steven Roelle,Home Office,United States,New York City,New York,10024,East,OFF-EN-10004483,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",78,5,0,36
CA-2015-121965,2015-06-19,2015-06-23,Standard Class,LH-17155,Logan Haushalter,Consumer,United States,San Francisco,California,94109,West,FUR-FU-10000732,Furniture,Furnishings,Eldon 200 Class Desk Accessories,12,2,0,4
CA-2016-147137,2016-07-04,2016-07-06,First Class,AA-10645,Anna Andreadi,Consumer,United States,Chester,Pennsylvania,19013,East,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",25,5,0,8
US-2015-146745,2015-09-03,2015-09-08,Standard Class,AS-10630,Ann Steele,Home Office,United States,Pasadena,Texas,77506,Central,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,129,2,0,-12
CA-2017-115175,2017-08-07,2017-08-12,Standard Class,MC-17575,Matt Collins,Consumer,United States,Cincinnati,Ohio,45231,East,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,244,5,0,114
